;;;;;;;;
;Treno;Annuncio;Lingua;MAS;Stato;Data ora inizio;Data ora fine;Durata
;4119;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 19, di TRENITALIA, delle ore 14.00, per FOSSANO, è in partenza dal binario 6.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 13:55:36.000;2013-07-01 13:55:50.000;00:14
;4118;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 18, di TRENITALIA, delle ore 14.00, proveniente da FOSSANO, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:55:50.000;2013-07-01 13:56:07.000;00:17
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-01 13:56:07.000;2013-07-01 13:56:16.000;00:09
;4118;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 18, di TRENITALIA, delle ore 14.00, proveniente da FOSSANO, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:57:42.000;2013-07-01 13:57:58.000;00:16
;515;Il treno INTERCITY, 5 1 5, di TRENITALIA, delle ore 14.05, per GENOVA BRIGNOLE, è in partenza dal binario 1.  Ferma a TORINO LINGOTTO, ASTI, ALESSANDRIA, NOVI LIGURE, GENOVA PIAZZA PRINCIPE..     .;Italiano;P1;A;2013-07-01 14:00:06.000;2013-07-01 14:00:22.000;00:16
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-01 14:00:22.000;2013-07-01 14:00:31.000;00:09
;9733;Il treno FRECCIABIANCA, 97 33, di TRENITALIA, delle ore 14.10, per VENEZIA SANTA LUCIA, è in partenza dal binario 12.  Ferma a TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, DESENZANO, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..      .;Italiano;P1;A;2013-07-01 14:05:06.000;2013-07-01 14:05:28.000;00:22
;2012;Il treno REGIONALE VELOCE, 20 12, di TRENITALIA, delle ore 14.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:05:28.000;2013-07-01 14:05:43.000;00:15
;2012;Il treno REGIONALE VELOCE, 20 12, di TRENITALIA, delle ore 14.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:05:57.000;2013-07-01 14:06:12.000;00:15
;9733;The TRENITALIA, FRECCIABIANCA train, 97 33, to VENEZIA SANTA LUCIA,, with scheduled departure at 14.10, is now departing from platform 12. This train will call at  TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, DESENZANO, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..     .;Inglese;P1;A;2013-07-01 14:07:06.000;2013-07-01 14:07:30.000;00:24
;24859;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 9, di TRENITALIA, delle ore 14.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:08:45.000;2013-07-01 14:09:03.000;00:18
;24859;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 9, di TRENITALIA, delle ore 14.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:10:16.000;2013-07-01 14:10:34.000;00:18
;10014;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 4, di TRENITALIA, delle ore 14.16, per BARDONECCHIA, è in partenza dal binario 15.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-01 14:11:05.000;2013-07-01 14:11:30.000;00:25
;2063;Il treno REGIONALE VELOCE, 20 63, di TRENITALIA, delle ore 14.20, per PIACENZA, è in partenza dal binario 4.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, TORTONA, VOGHERA, STRADELLA, CASTEL S.GIOVANNI..     .;Italiano;P1;A;2013-07-01 14:15:06.000;2013-07-01 14:15:27.000;00:21
;9569;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 69, di TRENITALIA, delle ore 14.23, per ROMA TERMINI, è in partenza dal binario 16.  Ferma a TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     I livelli executive e business sono in coda al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-01 14:18:06.000;2013-07-01 14:18:45.000;00:39
;10183;Il treno REGIONALE VELOCE, 10 1 8 3, di TRENITALIA, delle ore 14.25, per VENTIMIGLIA, è in partenza dal binario 5.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, MONDOVI`, CEVA, CENGIO, SAN GIUSEPPE DI CAIRO, SAVONA, SPOTORNO NOLI, FINALE LIGURE MARINA, PIETRA LIGURE, LOANO, ALBENGA, ALASSIO, ANDORA, DIANO MARINA, IMPERIA PORTO MAURIZIO, TAGGIA ARMA, SAN REMO, BORDIGHERA..     .;Italiano;P1;A;2013-07-01 14:20:05.000;2013-07-01 14:20:38.000;00:33
;9569;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 69, to ROMA TERMINI,, with scheduled departure at 14.23, is now departing from platform 16. This train will call at  TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     Executive and Business class are located at the rear of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-01 14:20:39.000;2013-07-01 14:21:17.000;00:38
;24821;Il treno REGIONALE, 24 8 2 1, di TRENITALIA, delle ore 14.28, per IVREA, è in partenza dal binario 14.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-01 14:23:07.000;2013-07-01 14:23:21.000;00:14
;24822;Il treno REGIONALE, 24 8 2 2, di TRENITALIA, delle ore 14.30, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:30:36.000;2013-07-01 14:30:51.000;00:15
;24822;Il treno REGIONALE, 24 8 2 2, di TRENITALIA, delle ore 14.30, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:30:51.000;2013-07-01 14:31:07.000;00:16
;10208;Il treno REGIONALE VELOCE, 10 2 0 8, di TRENITALIA, delle ore 14.35, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:35:01.000;2013-07-01 14:35:16.000;00:15
;10013;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 3, di TRENITALIA, delle ore 14.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:37:09.000;2013-07-01 14:37:26.000;00:17
;10208;Il treno REGIONALE VELOCE, 10 2 0 8, di TRENITALIA, delle ore 14.35, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:37:52.000;2013-07-01 14:38:07.000;00:15
;10013;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 3, di TRENITALIA, delle ore 14.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:38:24.000;2013-07-01 14:38:41.000;00:17
;24860;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 0, di TRENITALIA, delle ore 14.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 14:40:06.000;2013-07-01 14:40:23.000;00:17
;2164;Il treno REGIONALE VELOCE, 21 64, di TRENITALIA, delle ore 14.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 6, invece che al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 14:40:23.000;2013-07-01 14:40:40.000;00:17
;9570;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 70, di TRENITALIA, delle ore 14.35, proveniente da ROMA TERMINI, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:40:55.000;2013-07-01 14:41:11.000;00:16
;9570;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 70, from ROMA TERMINI, with scheduled arrival at 14.35, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 14:41:12.000;2013-07-01 14:41:27.000;00:15
;9570;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 70, di TRENITALIA, delle ore 14.35, proveniente da ROMA TERMINI, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:42:02.000;2013-07-01 14:42:19.000;00:17
;9570;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 70, from ROMA TERMINI, with scheduled arrival at 14.35, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 14:42:19.000;2013-07-01 14:42:35.000;00:16
;2164;Il treno REGIONALE VELOCE, 21 64, di TRENITALIA, delle ore 14.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 6, invece che al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 14:42:35.000;2013-07-01 14:42:53.000;00:18
;2017;Il treno REGIONALE VELOCE, 20 17, di TRENITALIA, delle ore 14.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, RO..     .;Italiano;P1;A;2013-07-01 14:48:06.000;2013-07-01 14:48:23.000;00:17
;9764;Il treno FRECCIABIANCA, 97 64, di TRENITALIA, delle ore 14.55, proveniente da ROMA TERMINI, è in arrivo al binario 12. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:48:44.000;2013-07-01 14:49:00.000;00:16
;9764;The TRENITALIA, FRECCIABIANCA train, 97 64, from ROMA TERMINI, with scheduled arrival at 14.55, is now arriving at platform 12. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 14:49:01.000;2013-07-01 14:49:15.000;00:14
;9764;Il treno FRECCIABIANCA, 97 64, di TRENITALIA, delle ore 14.55, proveniente da ROMA TERMINI, è in arrivo al binario 12. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:50:06.000;2013-07-01 14:50:22.000;00:16
;9764;The TRENITALIA, FRECCIABIANCA train, 97 64, from ROMA TERMINI, with scheduled arrival at 14.55, is now arriving at platform 12. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 14:50:22.000;2013-07-01 14:50:37.000;00:15
;4137;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 37, di TRENITALIA, delle ore 15.00, per FOSSANO, è in partenza dal binario 7.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 14:55:07.000;2013-07-01 14:55:22.000;00:15
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-01 14:55:22.000;2013-07-01 14:55:31.000;00:09
;4120;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 20, di TRENITALIA, delle ore 15.00, proveniente da FOSSANO, è in arrivo al binario 8, invece che al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 14:56:44.000;2013-07-01 14:57:02.000;00:18
;9622;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 22, di TRENITALIA, delle ore 15.05, proveniente da NAPOLI CENTRALE, è in arrivo al binario 16. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:58:43.000;2013-07-01 14:59:00.000;00:17
;9622;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 22, from NAPOLI CENTRALE, with scheduled arrival at 15.05, is now arriving at platform 16. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 14:59:00.000;2013-07-01 14:59:15.000;00:15
;9622;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 22, di TRENITALIA, delle ore 15.05, proveniente da NAPOLI CENTRALE, è in arrivo al binario 16. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 14:59:56.000;2013-07-01 15:00:12.000;00:16
;4120;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 20, di TRENITALIA, delle ore 15.00, proveniente da FOSSANO, è in arrivo al binario 8, invece che al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 15:00:12.000;2013-07-01 15:00:30.000;00:18
;9781;Il treno FRECCIABIANCA, 97 81, di TRENITALIA, delle ore 15.05, per ROMA TERMINI, è in partenza dal binario 9.  Ferma a TORINO LINGOTTO, ASTI, ALESSANDRIA, GENOVA PIAZZA PRINCIPE, GENOVA BRIGNOLE, RAPALLO, CHIAVARI, LA SPEZIA CENTRALE, MASSA CENTRO, VIAREGGIO, PISA CENTRALE, LIVORNO CENTRALE, CECINA, GROSSETO, ORBETELLO, CIVITAVECCHIA..      .;Italiano;P1;A;2013-07-01 15:00:30.000;2013-07-01 15:00:59.000;00:29
;9622;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 22, from NAPOLI CENTRALE, with scheduled arrival at 15.05, is now arriving at platform 16. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 15:01:00.000;2013-07-01 15:01:15.000;00:15
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-01 15:01:16.000;2013-07-01 15:01:24.000;00:08
;9781;The TRENITALIA, FRECCIABIANCA train, 97 81, to ROMA TERMINI,, with scheduled departure at 15.05, is now departing from platform 9. This train will call at  TORINO LINGOTTO, ASTI, ALESSANDRIA, GENOVA PIAZZA PRINCIPE, GENOVA BRIGNOLE, RAPALLO, CHIAVARI, LA SPEZIA CENTRALE, MASSA CENTRO, VIAREGGIO, PISA CENTRALE, LIVORNO CENTRALE, CECINA, GROSSETO, ORBETELLO, CIVITAVECCHIA..     .;Inglese;P1;A;2013-07-01 15:02:07.000;2013-07-01 15:02:37.000;00:30
;9737;Il treno FRECCIABIANCA, 97 37, di TRENITALIA, delle ore 15.10, per TRIESTE CENTRALE, è in partenza dal binario 11.  Ferma a TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, PESCHIERA DEL GARDA, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE, PORTOGRUARO, MONFALCONE..      .;Italiano;P1;A;2013-07-01 15:05:07.000;2013-07-01 15:05:31.000;00:24
;2014;Il treno REGIONALE VELOCE, 20 14, di TRENITALIA, delle ore 15.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:10:16.000;2013-07-01 15:10:31.000;00:15
;10016;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 6, di TRENITALIA, delle ore 15.16, per BARDONECCHIA, è in partenza dal binario 15.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-01 15:11:07.000;2013-07-01 15:11:30.000;00:23
;2014;Il treno REGIONALE VELOCE, 20 14, di TRENITALIA, delle ore 15.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:11:31.000;2013-07-01 15:11:45.000;00:14
;24861;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 1, di TRENITALIA, delle ore 15.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:13:29.000;2013-07-01 15:13:47.000;00:18
;24861;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 1, di TRENITALIA, delle ore 15.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:14:29.000;2013-07-01 15:14:46.000;00:17
;2167;Il treno REGIONALE VELOCE, 21 67, di TRENITALIA, delle ore 15.20, per GENOVA BRIGNOLE, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, NOVI LIGURE, SERRAVALLE SCRIVIA, ARQUATA SCRIVIA, RONCO SCRIVIA, GENOVA PIAZZA PRINCIPE..     .;Italiano;P1;A;2013-07-01 15:15:06.000;2013-07-01 15:15:30.000;00:24
;10211;Il treno REGIONALE VELOCE, 10 2 1 1, di TRENITALIA, delle ore 15.25, per CUNEO, è in partenza dal binario 5.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, CENTALLO..     .;Italiano;P1;A;2013-07-01 15:20:06.000;2013-07-01 15:20:24.000;00:18
;2167;Il treno REGIONALE VELOCE, 21 67, di TRENITALIA, delle ore 15.20, per GENOVA BRIGNOLE, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, NOVI LIGURE, SERRAVALLE SCRIVIA, ARQUATA SCRIVIA, RONCO SCRIVIA, GENOVA PIAZZA PRINCIPE..     .;Italiano;P1;A;2013-07-01 15:25:07.000;2013-07-01 15:25:31.000;00:24
;4080;Il treno REGIONALE, 40 80, di TRENITALIA, delle ore 15.32, proveniente da IVREA, è in arrivo al binario 15, invece che al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 15:28:45.000;2013-07-01 15:29:01.000;00:16
;4080;Il treno REGIONALE, 40 80, di TRENITALIA, delle ore 15.32, proveniente da IVREA, è in arrivo al binario 15, invece che al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 15:29:50.000;2013-07-01 15:30:06.000;00:16
;9647;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 47, di TRENITALIA, delle ore 15.40, per ROMA TERMINI, è in partenza dal binario 17.  Ferma a TORINO PORTA SUSA, MILANO CENTRALE, MILANO ROGOREDO, ROMA TIBURTINA..     I livelli executive e business sono in coda al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-01 15:35:06.000;2013-07-01 15:35:41.000;00:35
;10158;Il treno REGIONALE VELOCE, 10 1 5 8, di TRENITALIA, delle ore 15.35, proveniente da SAVONA, è in arrivo al binario 4, invece che al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 15:35:41.000;2013-07-01 15:35:58.000;00:17
;9647;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 47, to ROMA TERMINI,, with scheduled departure at 15.40, is now departing from platform 17. This train will call at  TORINO PORTA SUSA, MILANO CENTRALE, MILANO ROGOREDO, ROMA TIBURTINA..     Executive and Business class are located at the rear of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-01 15:37:07.000;2013-07-01 15:37:41.000;00:34
;10158;Il treno REGIONALE VELOCE, 10 1 5 8, di TRENITALIA, delle ore 15.35, proveniente da SAVONA, è in arrivo al binario 4, invece che al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 15:37:41.000;2013-07-01 15:37:58.000;00:17
;10015;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 5, di TRENITALIA, delle ore 15.42, proveniente da BARDONECCHIA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:37:59.000;2013-07-01 15:38:16.000;00:17
;10015;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 5, di TRENITALIA, delle ore 15.42, proveniente da BARDONECCHIA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:38:28.000;2013-07-01 15:38:45.000;00:17
;2166;Il treno REGIONALE VELOCE, 21 66, di TRENITALIA, delle ore 15.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:38:45.000;2013-07-01 15:39:00.000;00:15
;24862;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 6 2, di TRENITALIA, delle ore 15.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 15:40:06.000;2013-07-01 15:40:22.000;00:16
;4136;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 36, di TRENITALIA, previsto in arrivo da FOSSANO, alle ore 16.00, oggi non è stato effettuato . . Ci scusiamo per il disagio.;Italiano;A5;A;2013-07-01 15:40:22.000;2013-07-01 15:40:40.000;00:18
;2166;Il treno REGIONALE VELOCE, 21 66, di TRENITALIA, delle ore 15.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:41:16.000;2013-07-01 15:41:31.000;00:15
;2167;Il treno REGIONALE VELOCE, 21 67, di TRENITALIA, delle ore 15.20, per GENOVA BRIGNOLE, è in partenza in ritardo dal binario 6.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, NOVI LIGURE, SERRAVALLE SCRIVIA, ARQUATA SCRIVIA, RONCO SCRIVIA, GENOVA PIAZZA PRINCIPE..     .;Italiano;P1;A;2013-07-01 15:45:06.000;2013-07-01 15:45:31.000;00:25
;2019;Il treno REGIONALE VELOCE, 20 19, di TRENITALIA, delle ore 15.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-01 15:48:06.000;2013-07-01 15:48:24.000;00:18
;9716;Il treno FRECCIABIANCA, 97 16, di TRENITALIA, delle ore 15.50, proveniente da TRIESTE CENTRALE, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:48:25.000;2013-07-01 15:48:40.000;00:15
;9716;The TRENITALIA, FRECCIABIANCA train, 97 16, from TRIESTE CENTRALE, with scheduled arrival at 15.50, is now arriving at platform 11. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 15:48:41.000;2013-07-01 15:48:55.000;00:14
;9716;Il treno FRECCIABIANCA, 97 16, di TRENITALIA, delle ore 15.50, proveniente da TRIESTE CENTRALE, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 15:48:56.000;2013-07-01 15:49:11.000;00:15
;9716;The TRENITALIA, FRECCIABIANCA train, 97 16, from TRIESTE CENTRALE, with scheduled arrival at 15.50, is now arriving at platform 11. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 15:49:12.000;2013-07-01 15:49:26.000;00:14
;4136;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 36, di TRENITALIA, previsto in arrivo da FOSSANO, alle ore 16.00, oggi non è stato effettuato . . Ci scusiamo per il disagio.;Italiano;A5;A;2013-07-01 15:50:06.000;2013-07-01 15:50:24.000;00:18
;4139;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 39, di TRENITALIA, delle ore 16.00, per FOSSANO, è in partenza dal binario 3.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 15:55:07.000;2013-07-01 15:55:21.000;00:14
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-01 15:55:21.000;2013-07-01 15:55:30.000;00:09
;4136;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 36, di TRENITALIA, previsto in arrivo da FOSSANO, alle ore 16.00, oggi non è stato effettuato . . Ci scusiamo per il disagio.;Italiano;A5;A;2013-07-01 16:00:07.000;2013-07-01 16:00:24.000;00:17
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-01 16:00:24.000;2013-07-01 16:00:32.000;00:08
;2016;Il treno REGIONALE VELOCE, 20 16, di TRENITALIA, delle ore 16.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:09:56.000;2013-07-01 16:10:11.000;00:15
;2016;Il treno REGIONALE VELOCE, 20 16, di TRENITALIA, delle ore 16.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 16:10:55.000;2013-07-01 16:11:10.000;00:15
