;;;;;;;;
;Treno;Annuncio;Lingua;MAS;Stato;Data ora inizio;Data ora fine;Durata
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-04 07:45:15.000;2013-07-04 07:45:23.000;00:08
;10260;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 4, 10 2 6 0, di TRENITALIA, delle ore 07.45, proveniente da BRA, è in arrivo al binario 1. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 07:47:44.000;2013-07-04 07:48:01.000;00:17
;2007;Il treno REGIONALE VELOCE, 20 07, di TRENITALIA, delle ore 07.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-04 07:48:01.000;2013-07-04 07:48:20.000;00:19
;10260;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 4, 10 2 6 0, di TRENITALIA, delle ore 07.45, proveniente da BRA, è in arrivo al binario 1. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 07:49:10.000;2013-07-04 07:49:27.000;00:17
;2880;Il treno REGIONALE VELOCE, 28 80, di TRENITALIA, delle ore 07.50, proveniente da VOGHERA, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 07:51:33.000;2013-07-04 07:51:48.000;00:15
;2880;Il treno REGIONALE VELOCE, 28 80, di TRENITALIA, delle ore 07.50, proveniente da VOGHERA, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 07:53:20.000;2013-07-04 07:53:35.000;00:15
;4007;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 40 07, di TRENITALIA, delle ore 07.55, proveniente da BUSSOLENO, è in arrivo al binario 18, invece che al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 07:53:35.000;2013-07-04 07:53:54.000;00:19
;4007;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 40 07, di TRENITALIA, delle ore 07.55, proveniente da BUSSOLENO, è in arrivo al binario 18, invece che al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 07:54:41.000;2013-07-04 07:55:00.000;00:19
;4107;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 07, di TRENITALIA, delle ore 08.00, per FOSSANO, è in partenza dal binario 3.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-04 07:55:10.000;2013-07-04 07:55:25.000;00:15
;9517;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 17, di TRENITALIA, delle ore 08.02, per NAPOLI CENTRALE, è in partenza dal binario 16.  Ferma a TORINO PORTA SUSA, MILANO CENTRALE, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA, ROMA TERMINI..     I livelli executive e business sono in coda al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-04 07:57:05.000;2013-07-04 07:57:44.000;00:39
;4106;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 06, di TRENITALIA, delle ore 08.00, proveniente da FOSSANO, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 07:58:51.000;2013-07-04 07:59:07.000;00:16
;9517;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 17, to NAPOLI CENTRALE,, with scheduled departure at 08.02, is now departing from platform 16. This train will call at  TORINO PORTA SUSA, MILANO CENTRALE, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA, ROMA TERMINI..     Executive and Business class are located at the rear of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-04 07:59:08.000;2013-07-04 07:59:45.000;00:37
;4106;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 06, di TRENITALIA, delle ore 08.00, proveniente da FOSSANO, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 07:59:46.000;2013-07-04 08:00:02.000;00:16
;10419;Il treno REGIONALE, 10 4 1 9, di TRENITALIA, delle ore 08.05, per ALESSANDRIA, è in partenza dal binario 4.  Ferma a TORINO LINGOTTO, ASTI..     .;Italiano;P1;A;2013-07-04 08:00:02.000;2013-07-04 08:00:16.000;00:14
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-04 08:00:16.000;2013-07-04 08:00:25.000;00:09
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-04 08:00:25.000;2013-07-04 08:00:33.000;00:08
;2004;Il treno REGIONALE VELOCE, 20 04, di TRENITALIA, delle ore 08.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:05:25.000;2013-07-04 08:05:40.000;00:15
;10222;Il treno REGIONALE VELOCE, 10 2 2 2, di TRENITALIA, delle ore 08.05, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:05:57.000;2013-07-04 08:06:12.000;00:15
;2004;Il treno REGIONALE VELOCE, 20 04, di TRENITALIA, delle ore 08.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:06:40.000;2013-07-04 08:06:55.000;00:15
;10222;Il treno REGIONALE VELOCE, 10 2 2 2, di TRENITALIA, delle ore 08.05, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:07:06.000;2013-07-04 08:07:21.000;00:15
;2158;Il treno REGIONALE VELOCE, 21 58, di TRENITALIA, delle ore 08.10, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:10:24.000;2013-07-04 08:10:39.000;00:15
;24847;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 4 7, di TRENITALIA, delle ore 08.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:10:39.000;2013-07-04 08:10:56.000;00:17
;24847;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 4 7, di TRENITALIA, delle ore 08.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:10:57.000;2013-07-04 08:11:14.000;00:17
;10006;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 0 6, di TRENITALIA, delle ore 08.16, per BARDONECCHIA, è in partenza dal binario 18.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-04 08:11:14.000;2013-07-04 08:11:38.000;00:24
;2158;Il treno REGIONALE VELOCE, 21 58, di TRENITALIA, delle ore 08.10, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:11:38.000;2013-07-04 08:11:53.000;00:15
;2161;Il treno REGIONALE VELOCE, 21 61, di TRENITALIA, delle ore 08.20, per GENOVA BRIGNOLE, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, NOVI LIGURE, ARQUATA SCRIVIA, RONCO SCRIVIA, GENOVA PIAZZA PRINCIPE..     .;Italiano;P1;A;2013-07-04 08:15:07.000;2013-07-04 08:15:29.000;00:22
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-04 08:15:29.000;2013-07-04 08:15:37.000;00:08
;9565;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 65, di TRENITALIA, delle ore 08.23, per ROMA TERMINI, è in partenza dal binario 17.  Ferma a TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     I livelli executive e business sono in coda al treno su questo treno è disponibile il servizio di ristorazione. . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-04 08:18:07.000;2013-07-04 08:18:46.000;00:39
;10170;Il treno REGIONALE VELOCE, 10 1 7 0, di TRENITALIA, delle ore 08.15, proveniente da CEVA, è in arrivo al binario 7, invece che al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:19:10.000;2013-07-04 08:19:26.000;00:16
;10181;Il treno REGIONALE VELOCE, 10 1 8 1, di TRENITALIA, delle ore 08.25, per VENTIMIGLIA, è in partenza dal binario 5.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, MONDOVI`, CEVA, CENGIO, SAN GIUSEPPE DI CAIRO, SAVONA, SPOTORNO NOLI, FINALE LIGURE MARINA, PIETRA LIGURE, LOANO, ALBENGA, ALASSIO, ANDORA, DIANO MARINA, IMPERIA PORTO MAURIZIO, TAGGIA ARMA, SAN REMO, BORDIGHERA..     .;Italiano;P1;A;2013-07-04 08:20:05.000;2013-07-04 08:20:38.000;00:33
;9565;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 65, to ROMA TERMINI,, with scheduled departure at 08.23, is now departing from platform 17. This train will call at  TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA..     Executive and Business class are located at the rear of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-04 08:20:38.000;2013-07-04 08:21:16.000;00:38
;10170;Il treno REGIONALE VELOCE, 10 1 7 0, di TRENITALIA, delle ore 08.15, proveniente da CEVA, è in arrivo al binario 7, invece che al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:21:17.000;2013-07-04 08:21:33.000;00:16
;24815;Il treno REGIONALE, 24 8 1 5, di TRENITALIA, delle ore 08.28, per IVREA, è in partenza dal binario 14.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-04 08:23:06.000;2013-07-04 08:23:20.000;00:14
;796;Il treno INTERCITY NOTTE, 7 9 6, di TRENITALIA, delle ore 08.20, proveniente da SALERNO, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:27:03.000;2013-07-04 08:27:18.000;00:15
;9807;Il treno FRECCIABIANCA, 98 07, di TRENITALIA, delle ore 08.32, per LECCE, è in partenza dal binario 10.  Ferma a TORINO LINGOTTO, ASTI, ALESSANDRIA, PIACENZA, PARMA, REGGIO EMILIA, MODENA, BOLOGNA CENTRALE, RIMINI, PESARO, ANCONA, PESCARA CENTRALE, TERMOLI, FOGGIA, BARLETTA, BARI CENTRALE, BRINDISI..      .;Italiano;P1;A;2013-07-04 08:27:18.000;2013-07-04 08:27:44.000;00:26
;796;Il treno INTERCITY NOTTE, 7 9 6, di TRENITALIA, delle ore 08.20, proveniente da SALERNO, è in arrivo al binario 11. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:27:44.000;2013-07-04 08:27:58.000;00:14
;9807;The TRENITALIA, FRECCIABIANCA train, 98 07, to LECCE,, with scheduled departure at 08.32, is now departing from platform 10. This train will call at  TORINO LINGOTTO, ASTI, ALESSANDRIA, PIACENZA, PARMA, REGGIO EMILIA, MODENA, BOLOGNA CENTRALE, RIMINI, PESARO, ANCONA, PESCARA CENTRALE, TERMOLI, FOGGIA, BARLETTA, BARI CENTRALE, BRINDISI..     .;Inglese;P1;A;2013-07-04 08:29:07.000;2013-07-04 08:29:33.000;00:26
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-04 08:30:10.000;2013-07-04 08:30:19.000;00:09
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-04 08:30:20.000;2013-07-04 08:30:28.000;00:08
;24814;Il treno REGIONALE, 24 8 1 4, di TRENITALIA, delle ore 08.30, proveniente da IVREA, è in arrivo al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:30:44.000;2013-07-04 08:30:59.000;00:15
;24814;Il treno REGIONALE, 24 8 1 4, di TRENITALIA, delle ore 08.30, proveniente da IVREA, è in arrivo al binario 20. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:31:10.000;2013-07-04 08:31:25.000;00:15
;10440;Il treno REGIONALE, 10 4 4 0, di TRENITALIA, delle ore 08.30, proveniente da ACQUI TERME, è in arrivo al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:32:36.000;2013-07-04 08:32:51.000;00:15
;10440;Il treno REGIONALE, 10 4 4 0, di TRENITALIA, delle ore 08.30, proveniente da ACQUI TERME, è in arrivo al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:33:03.000;2013-07-04 08:33:18.000;00:15
;2034;Il treno REGIONALE VELOCE, 20 34, di TRENITALIA, delle ore 08.35, proveniente da MILANO PORTA GARIBALDI, è in arrivo al binario 17, invece che al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:34:10.000;2013-07-04 08:34:28.000;00:18
;2034;Il treno REGIONALE VELOCE, 20 34, di TRENITALIA, delle ore 08.35, proveniente da MILANO PORTA GARIBALDI, è in arrivo al binario 17, invece che al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:35:26.000;2013-07-04 08:35:44.000;00:18
;24848;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 4 8, di TRENITALIA, delle ore 08.45, per SUSA, è in partenza dal binario 12.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-04 08:40:06.000;2013-07-04 08:40:22.000;00:16
;10005;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 0 5, di TRENITALIA, delle ore 08.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:40:39.000;2013-07-04 08:40:57.000;00:18
;2160;Il treno REGIONALE VELOCE, 21 60, di TRENITALIA, delle ore 08.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 5, invece che al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:41:45.000;2013-07-04 08:42:02.000;00:17
;10005;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 0 5, di TRENITALIA, delle ore 08.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:42:02.000;2013-07-04 08:42:19.000;00:17
;2160;Il treno REGIONALE VELOCE, 21 60, di TRENITALIA, delle ore 08.40, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 5, invece che al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:42:20.000;2013-07-04 08:42:36.000;00:16
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-04 08:45:06.000;2013-07-04 08:45:14.000;00:08
;10202;Il treno REGIONALE VELOCE, 10 2 0 2, di TRENITALIA, delle ore 08.35, proveniente da CUNEO, è in arrivo al binario 6, invece che al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:45:38.000;2013-07-04 08:45:55.000;00:17
;10202;Il treno REGIONALE VELOCE, 10 2 0 2, di TRENITALIA, delle ore 08.35, proveniente da CUNEO, è in arrivo al binario 6, invece che al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:46:07.000;2013-07-04 08:46:24.000;00:17
;2009;Il treno REGIONALE VELOCE, 20 09, di TRENITALIA, delle ore 08.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-04 08:48:05.000;2013-07-04 08:48:23.000;00:18
;500;Il treno INTERCITY, 5 0 0, di TRENITALIA, delle ore 08.55, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 2. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:49:19.000;2013-07-04 08:49:34.000;00:15
;500;Il treno INTERCITY, 5 0 0, di TRENITALIA, delle ore 08.55, proveniente da GENOVA BRIGNOLE, è in arrivo al binario 2. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:50:45.000;2013-07-04 08:51:00.000;00:15
;9596;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 96, di TRENITALIA, delle ore 09.00, proveniente da MILANO CENTRALE, è in arrivo al binario 16. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:51:00.000;2013-07-04 08:51:16.000;00:16
;9596;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 96, from MILANO CENTRALE, with scheduled arrival at 09.00, is now arriving at platform 16. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-04 08:51:16.000;2013-07-04 08:51:31.000;00:15
;9596;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 96, di TRENITALIA, delle ore 09.00, proveniente da MILANO CENTRALE, è in arrivo al binario 16. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 08:52:03.000;2013-07-04 08:52:19.000;00:16
;9596;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 96, from MILANO CENTRALE, with scheduled arrival at 09.00, is now arriving at platform 16. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-04 08:52:19.000;2013-07-04 08:52:34.000;00:15
;4109;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 09, di TRENITALIA, delle ore 09.00, per FOSSANO, è in partenza dal binario 1.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-04 08:55:07.000;2013-07-04 08:55:21.000;00:14
;4108;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 08, di TRENITALIA, delle ore 09.00, proveniente da FOSSANO, è in arrivo al binario 10, invece che al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:58:01.000;2013-07-04 08:58:19.000;00:18
;4108;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 08, di TRENITALIA, delle ore 09.00, proveniente da FOSSANO, è in arrivo al binario 10, invece che al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 08:58:29.000;2013-07-04 08:58:47.000;00:18
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-04 09:00:15.000;2013-07-04 09:00:25.000;00:10
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-04 09:00:25.000;2013-07-04 09:00:33.000;00:08
;10258;Il treno REGIONALE VELOCE, 10 2 5 8, di TRENITALIA, delle ore 09.05, proveniente da CUNEO, è in arrivo al binario 3, invece che al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 09:01:12.000;2013-07-04 09:01:29.000;00:17
;10258;Il treno REGIONALE VELOCE, 10 2 5 8, di TRENITALIA, delle ore 09.05, proveniente da CUNEO, è in arrivo al binario 3, invece che al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 09:03:05.000;2013-07-04 09:03:22.000;00:17
;1912;Annuncio ritardo! Il treno INTERCITY NOTTE, 19 12, di TRENITALIA, delle ore 09.20, proveniente da SALERNO, arriverà con un ritardo previsto di 10 MINUTI .;Italiano;A3;A;2013-07-04 09:05:07.000;2013-07-04 09:05:19.000;00:12
;2062;Il treno REGIONALE VELOCE, 20 62, di TRENITALIA, delle ore 09.10, proveniente da BOLOGNA CENTRALE, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 09:05:19.000;2013-07-04 09:05:34.000;00:15
;2006;Il treno REGIONALE VELOCE, 20 06, di TRENITALIA, delle ore 09.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 09:06:14.000;2013-07-04 09:06:29.000;00:15
;2006;Il treno REGIONALE VELOCE, 20 06, di TRENITALIA, delle ore 09.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 09:07:14.000;2013-07-04 09:07:28.000;00:14
;2062;Il treno REGIONALE VELOCE, 20 62, di TRENITALIA, delle ore 09.10, proveniente da BOLOGNA CENTRALE, è in arrivo al binario 9. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-04 09:07:28.000;2013-07-04 09:07:43.000;00:15
;4000;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 40 00, di TRENITALIA, delle ore 09.16, per BARDONECCHIA, è in partenza dal binario 15.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-04 09:11:06.000;2013-07-04 09:11:29.000;00:23
;24849;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 4 9, di TRENITALIA, delle ore 09.15, proveniente da SUSA, è in arrivo al binario 14, invece che al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 09:11:30.000;2013-07-04 09:11:49.000;00:19
;24849;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 4 9, di TRENITALIA, delle ore 09.15, proveniente da SUSA, è in arrivo al binario 14, invece che al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-04 09:11:49.000;2013-07-04 09:12:09.000;00:20
